date,WS_1.5m,WD_1.5m,Ta_1.5m,Ta_2.8m,RH_1.5m,RH_2.8m,Vapor_1.5m,Vapor_2.8m,P,RainSnow,PAR,Rn,Ts_0cm,Ts_20cm,Ts_50cm,Ts_100cm,Ts_200cm,Swc_0cm,Swc_20cm,Swc_50cm,Swc_100cm,Swc_200cm,H,LE,Fc
2011/5/11 23:00,6.631,280.3,8.04,7.781,12.44,12.5,0.134,0.132,605.07,213.1172,0,-102.7,7.862,5.142,1.349,-0.066,1.814,0.007,0.23,0.42,0.151,0.394,-65.132004,18.617001,1.917
2011/5/12 00:00,3.723,293.3,6.929,6.61,14.76,14.82,0.146,0.143,605.57,213.2806,0,-94.7,6.026,5.257,1.354,-0.062,1.819,0.007,0.231,0.42,0.151,0.394,-17.74,-10.972,0.578
2011/5/12 01:00,4.021,289.9,5.966,5.678,18.35,18.49,0.171,0.169,605.87,213.1172,0,-90.5,4.611,5.322,1.365,-0.062,1.819,0.007,0.231,0.42,0.15,0.395,-33.032001,-3.726,1.058
2011/5/12 02:00,2.44,237.4,3.725,3.254,22.08,22.54,0.176,0.174,605.95,213.1172,0,-83.2,2.696,5.322,1.376,-0.062,1.808,0.006,0.23,0.42,0.151,0.394,-28.402,-0.425,0.94
2011/5/12 03:00,1.937,83.8,2.674,1.957,21.53,22.36,0.159,0.157,605.98,213.2806,0,-78.26,0.804,5.314,1.399,-0.05,1.81,0.006,0.229,0.42,0.151,0.395,-18.188999,6.116,0.76
2011/5/12 04:00,1.494,140.9,0.085,-1.125,25.86,27.49,0.159,0.154,605.79,213.2806,0,-72.59,-1.154,5.248,1.42,-0.05,1.81,0.006,0.23,0.42,0.151,0.395,-19.271,1.951,0.521
2011/5/12 05:00,1.42,128.5,-0.04,-1.139,25.97,27.68,0.158,0.155,605.78,213.2806,0,-69.93,-2.668,5.167,1.426,-0.067,1.815,0.006,0.228,0.421,0.151,0.395,-7.076,-0.52,0.227
2011/5/12 06:00,0.891,147.3,-2.601,-3.226,30.56,31.6,0.154,0.152,605.86,213.2806,0,-68.19,-3.677,5.043,1.432,-0.06,1.822,0.006,0.227,0.421,0.151,0.395,-11.411,-2.752,0.119
2011/5/12 07:00,1.434,122.3,-1.206,-2.128,27.06,28.6,0.151,0.149,606.07,213.2806,0,-65.76,-4.565,4.911,1.465,-0.06,1.822,0.005,0.225,0.421,0.151,0.394,-7.448,-1.831,0.158
2011/5/12 08:00,1.164,122,-2.272,-3.271,30.17,32.16,0.156,0.154,606.57,213.2806,3.1909111,-63.93,-5.4,4.74,1.479,-0.057,1.826,0.005,0.224,0.421,0.151,0.394,-4.837,-12.608,0.213
2011/5/12 09:00,1.615,162.3,-1.121,-1.467,29.6,31.46,0.167,0.172,607.08,213.2806,369.68101,55.55,-3.842,4.581,1.496,-0.062,1.82,0.006,0.223,0.421,0.151,0.394,-2.003,14.946,-0.098
2011/5/12 10:00,1.858,127.7,3.658,3.984,21.1,20.74,0.167,0.168,607.28,213.2806,799.50779,186.5,-0.326,4.377,1.501,-0.056,1.803,0.007,0.223,0.421,0.151,0.394,11.931,-1.217,-0.269
2011/5/12 11:00,2.546,276.3,6.613,7.036,21.03,20.34,0.205,0.204,607.2,213.2806,1217.34289,320.7,8.69,4.185,1.516,-0.062,1.808,0.009,0.221,0.421,0.151,0.395,115.879997,26.145,-3.751
2011/5/12 12:00,2.336,346.8,7.743,7.817,16.52,16.16,0.174,0.171,606.91,213.2806,1588.8976,432.8,17.16,3.993,1.521,-0.068,1.802,0.01,0.22,0.421,0.151,0.395,151.729004,35.443001,-4.844
2011/5/12 13:00,2.766,357.5,8.87,9.03,14.16,13.88,0.161,0.159,606.45,212.4641,1823.1101,489.6,24.31,3.852,1.521,-0.068,1.813,0.01,0.22,0.421,0.151,0.394,205.371002,32.799,-6.794
2011/5/12 14:00,2.987,343.1,10.28,10.64,12.8,12.48,0.16,0.16,605.93,211.4858,1999.2379,525.6,29.8,3.765,1.521,-0.068,1.813,0.01,0.219,0.421,0.151,0.394,224.044998,44.445,-7.382
2011/5/12 15:00,2.182,302.1,12.09,12.53,10.85,10.56,0.153,0.153,605.07,212.9539,1944.9006,481.4,33.78,3.754,1.521,-0.068,1.813,0.01,0.221,0.42,0.152,0.394,237.423996,48.629002,-7.775
2011/5/12 16:00,5.559,256.1,12.63,13.43,8.59,8.27,0.125,0.127,604.79,213.1172,1860.5841,485.1,31.52,3.841,1.51,-0.068,1.813,0.009,0.222,0.42,0.151,0.395,302.106995,19.077,-9.899
2011/5/12 17:00,5.865,218.5,12.76,13.44,8.81,8.51,0.13,0.131,603.85,212.9539,1789.3835,465.6,30.33,4.026,1.51,-0.068,1.802,0.009,0.223,0.421,0.152,0.394,293.910004,47.525002,-10.351
2011/5/12 18:00,7.372,254.1,13.65,14.57,6.935,6.634,0.108,0.11,603.53,213.1172,1718.1829,446.1,30.91,4.277,1.499,-0.068,1.802,0.009,0.225,0.42,0.151,0.394,297.523987,40.678001,-9.844
2011/5/12 19:00,6.115,229.2,13.3,13.77,6.218,6.097,0.095,0.096,603.03,212.9539,1083.74808,243.2,26.71,4.571,1.489,-0.068,1.802,0.008,0.228,0.42,0.151,0.394,195.404999,47.908001,-6.985
2011/5/12 20:00,5.951,235.5,12.23,12.57,7.368,7.248,0.105,0.105,603.73,213.1172,678.09203,108.9,21.4,4.888,1.489,-0.068,1.802,0.007,0.229,0.42,0.152,0.394,100.612,-0.573,-3.59
2011/5/12 21:00,5.142,220.4,10.37,10.27,8.7,8.69,0.109,0.109,604.35,213.2806,87.932741,-83.4,14.94,5.184,1.489,-0.068,1.802,0.007,0.231,0.42,0.152,0.394,1.669,6.065,-0.172
2011/5/12 22:00,6.102,231,8.71,8.45,11.59,11.64,0.13,0.129,605.31,213.1172,0,-105.9,10.92,5.458,1.489,-0.068,1.802,0.006,0.232,0.42,0.152,0.394,-37.924,-28.747999,1.801
2011/5/12 23:00,4.081,228.8,7.401,7.063,14.57,14.7,0.15,0.148,606.3,213.1172,0,-90.1,8.42,5.668,1.49,-0.066,1.803,0.006,0.233,0.42,0.152,0.394,-39.784,-8.235,1.342
2011/5/13 00:00,1.976,224.7,6.076,5.608,16.83,17.23,0.158,0.156,607.01,213.2806,0,-89.6,5.85,5.806,1.495,-0.062,1.808,0.006,0.233,0.42,0.152,0.394,-20.146,7.061,0.737
2011/5/13 01:00,1.421,341.4,4.693,4.161,18.93,19.31,0.161,0.158,607.32,213.1172,0,-83.9,3.804,5.872,1.516,-0.062,1.797,0.006,0.233,0.42,0.152,0.394,-15.373,-0.638,0.463
2011/5/13 02:00,1.59,335.7,3.208,2.346,21.91,22.93,0.168,0.166,607.31,213.2806,0,-79.83,1.788,5.886,1.539,-0.05,1.81,0.006,0.232,0.42,0.152,0.394,-6.617,3.189,0.367
2011/5/13 03:00,1.836,296.8,1.112,0.486,28.64,29.37,0.189,0.186,607.46,213.2806,0,-79.2,0.836,5.842,1.55,-0.05,1.81,0.006,0.232,0.421,0.152,0.394,-20.532,-1.666,0.671
2011/5/13 04:00,1.036,155.5,0.473,-0.278,27.73,28.96,0.175,0.173,607.56,213.2806,0,-73.12,-0.871,5.755,1.573,-0.049,1.811,0.005,0.232,0.421,0.152,0.394,-7.045,13.213,0.335
2011/5/13 05:00,1.027,118.1,-0.464,-1.21,28.18,29.26,0.166,0.163,607.5,213.2806,0,-69.01,-2.105,5.647,1.596,-0.058,1.813,0.005,0.229,0.421,0.152,0.394,-20.014999,1.263,0.546
2011/5/13 06:00,0.721,184.3,-1.301,-1.916,31.98,32.93,0.177,0.174,607.3,213.2806,0,-64.08,-3.033,5.525,1.627,-0.06,1.822,0.005,0.229,0.421,0.152,0.395,3.572,-9.5,-0.112
2011/5/13 07:00,1.217,131.6,-1.108,-1.888,30.17,31.11,0.17,0.165,607.43,213.2806,0,-60.5,-3.556,5.35,1.649,-0.06,1.811,0.005,0.227,0.421,0.152,0.394,-11.219,-6.943,0.399
2011/5/13 08:00,1.044,6.532,-2.241,-3.17,32.94,34.31,0.171,0.166,607.8,213.2806,7.9650987,-62.6,-4.431,5.177,1.673,-0.057,1.803,0.005,0.226,0.421,0.152,0.395,-6.192,-0.187,0.136
2011/5/13 09:00,2.096,190,0.527,0.225,30.89,31.17,0.196,0.194,608.09,213.4441,255.94742,20.07,-2.296,4.994,1.688,-0.053,1.818,0.005,0.225,0.421,0.152,0.394,-9.846,26.086,-0.491
2011/5/13 10:00,2.927,262.5,3.067,3.213,28.19,27.62,0.214,0.212,608.41,213.2806,645.48965,147.1,1.355,4.81,1.702,-0.05,1.81,0.006,0.223,0.421,0.152,0.395,37.652,6.391,-1.412
2011/5/13 11:00,4.596,194.9,5.166,5.385,23.78,23.3,0.21,0.209,608.12,213.1172,942.65847,243.9,7.399,4.611,1.711,-0.062,1.798,0.007,0.222,0.422,0.152,0.394,102.521004,52.115002,-3.635
2011/5/13 12:00,3.867,172.3,6.084,6.402,22.16,21.53,0.208,0.207,607.95,213.1172,942.65847,234,11.53,4.425,1.722,-0.062,1.798,0.008,0.221,0.422,0.152,0.394,112.433998,21.896999,-3.63
2011/5/13 13:00,2.953,198,7.959,8.35,19.26,18.66,0.206,0.205,607.46,211.6487,1881.1948,531.7,21.01,4.277,1.726,-0.068,1.802,0.009,0.221,0.421,0.152,0.394,219.621994,50.356998,-7.024
2011/5/13 14:00,3.931,176.8,9.75,10.43,16.18,15.35,0.195,0.194,606.84,213.1172,2027.3434,550.7,27.3,4.168,1.737,-0.068,1.802,0.01,0.221,0.422,0.152,0.395,288.688995,55.828999,-9.308
2011/5/13 15:00,1.975,335.3,10.15,10.42,14.28,13.89,0.177,0.175,606.05,213.1172,1284.23398,294.2,28.59,4.124,1.737,-0.068,1.802,0.009,0.221,0.422,0.152,0.394,153.895004,27.896999,-5.252
2011/5/13 16:00,4.163,217.2,12.36,13.13,9.85,9.5,0.141,0.143,605.34,212.9539,2029.2171,540.7,32.17,4.168,1.737,-0.068,1.802,0.009,0.222,0.422,0.152,0.394,327.096008,60.317001,-10.472
2011/5/13 17:00,6.257,279.3,11.64,12.01,11.46,11.16,0.157,0.157,604.46,213.1172,974.324,238.6,25.08,4.299,1.737,-0.068,1.802,0.008,0.224,0.421,0.152,0.395,174.106003,19.431,-5.55
2011/5/13 18:00,5.26,263.3,12.26,12.56,11.03,10.81,0.157,0.157,604.02,213.1172,824.428,183.7,22.9,4.506,1.726,-0.068,1.802,0.008,0.225,0.422,0.152,0.395,143.714005,24.723,-4.742
2011/5/13 19:00,7.014,211.2,11.78,12.12,12.79,12.48,0.176,0.176,604.07,213.1172,864.89992,168.5,22.04,4.746,1.726,-0.068,1.802,0.008,0.227,0.421,0.152,0.394,138.442993,97.017998,-5.256
2011/5/13 20:00,4.456,187.5,10.45,10.51,12.12,12.01,0.153,0.152,603.98,213.2806,198.23746,-7.527,16.24,4.998,1.716,-0.068,1.802,0.007,0.228,0.421,0.152,0.394,24.568001,11.185,-0.822
2011/5/13 21:00,5.496,271.2,10.29,10.23,10.94,10.89,0.137,0.136,604.39,213.1172,136.7801,-43.64,13.14,5.228,1.716,-0.057,1.802,0.007,0.229,0.421,0.152,0.395,-8.295,28.924999,0.346
2011/5/13 22:00,4.735,236.9,8.64,8.32,11.05,11.16,0.124,0.122,605.18,213.1172,0,-102.8,9.34,5.425,1.705,-0.068,1.802,0.007,0.23,0.421,0.152,0.395,-35.791,-11.432,1.27
2011/5/13 23:00,3.4,282.5,6.701,6.319,12.93,12.98,0.126,0.123,605.98,213.1172,0,-93.2,6.81,5.564,1.711,-0.062,1.797,0.006,0.231,0.421,0.152,0.394,-55.757,54.202,1.932
2011/5/14 00:00,3.605,304.3,4.034,3.795,24.95,25.02,0.203,0.2,606.99,213.1172,0,-84.8,5.07,5.652,1.722,-0.062,1.797,0.006,0.23,0.421,0.152,0.394,-23.951,-0.455,0.844
2011/5/14 01:00,3.858,291.7,3.729,3.519,26.54,26.6,0.212,0.209,607.64,213.2806,0,-76.69,4.033,5.674,1.733,-0.062,1.797,0.006,0.23,0.421,0.153,0.394,-27.951,-2.877,0.921
2011/5/14 02:00,3.189,306.3,3.243,3.059,29.48,29.49,0.227,0.224,607.99,213.2806,0,-42.58,3.924,5.674,1.733,-0.062,1.797,0.006,0.229,0.421,0.152,0.394,-19.059999,3.535,0.737
2011/5/14 03:00,5.417,349.5,3.504,3.357,32.25,32.16,0.253,0.25,608.37,213.1172,0,-31.45,4.229,5.619,1.754,-0.062,1.798,0.007,0.229,0.421,0.153,0.395,-6.009,-1.024,0.238
2011/5/14 04:00,5.134,323.2,2.351,2.2,35.08,34.9,0.254,0.25,608.4,213.2806,0,-37.08,3.804,5.542,1.754,-0.062,1.798,0.007,0.228,0.422,0.153,0.395,-6.501,1.956,0.263
2011/5/14 05:00,4.133,286.9,2.175,2.016,34.05,33.87,0.243,0.239,608.41,213.2806,0,-38.33,3.218,5.466,1.787,-0.051,1.809,0.007,0.227,0.422,0.153,0.395,-23.087999,12.807,0.628
2011/5/14 06:00,5.893,293.2,1.719,1.6,38.49,38.26,0.266,0.262,608.67,213.1172,0,-36.23,3.022,5.356,1.808,-0.052,1.808,0.007,0.226,0.422,0.153,0.395,-16.093,16.790001,0.488
2011/5/14 07:00,1.397,198.6,1.355,1.212,38.66,38.68,0.26,0.258,608.92,213.2806,0,-26.02,2.535,5.248,1.831,-0.05,1.81,0.007,0.227,0.422,0.153,0.394,-11.27,24.684999,0.1
2011/5/14 08:00,2.784,126,0.537,0.351,45.35,45.47,0.287,0.284,609.35,213.2806,6.4811283,-53.09,1.572,5.139,1.831,-0.05,1.81,0.007,0.227,0.422,0.153,0.395,-11.803,-15.821,0.049
2011/5/14 09:00,1.408,291.8,1.14,1.081,41.89,41.43,0.278,0.274,609.9,213.2806,207.60596,-0.419,1.68,5.029,1.853,-0.05,1.81,0.007,0.225,0.422,0.153,0.394,-1.468,4.98,0.053
2011/5/14 10:00,3.917,285.8,2.964,3.166,27.53,26.78,0.208,0.205,610.34,213.2806,647.92546,160.9,4.83,4.906,1.841,-0.062,1.798,0.008,0.225,0.422,0.153,0.395,72.267998,30.474001,-2.444
2011/5/14 11:00,2.836,276.5,4.232,4.771,23.73,22.61,0.196,0.194,610.46,213.1172,1054.51836,273.2,10.14,4.784,1.861,-0.063,1.796,0.009,0.223,0.422,0.153,0.395,108.105003,37.120998,-3.609
2011/5/14 12:00,2.659,343.4,5.636,5.958,20.41,19.71,0.186,0.184,610.44,213.1172,1485.46936,409.5,17.99,4.67,1.867,-0.068,1.791,0.01,0.223,0.422,0.153,0.395,174.604996,36.424,-5.538
2011/5/14 13:00,2.811,45.92,6.465,6.888,18.69,17.94,0.18,0.178,610.28,203.237,2096.6703,591,26.31,4.582,1.878,-0.068,1.791,0.011,0.223,0.422,0.153,0.394,240.276993,41.487999,-7.862
2011/5/14 14:00,1.964,4.213,7.748,8.01,15.97,15.35,0.168,0.165,610.01,213.1172,1999.2379,514.5,32.8,4.539,1.878,-0.068,1.791,0.011,0.223,0.422,0.153,0.394,251.401001,57.973999,-8.182
2011/5/14 15:00,2.22,269.9,8.27,8.92,15.16,14.4,0.165,0.164,609.43,212.9539,2076.0596,528.8,34.18,4.55,1.878,-0.068,1.791,0.01,0.224,0.422,0.153,0.395,262.871002,56.479,-8.484
2011/5/14 16:00,3.502,31.3,9.27,9.82,12.36,11.92,0.144,0.145,608.84,212.9539,1941.1532,489.7,36.1,4.648,1.878,-0.068,1.791,0.01,0.225,0.422,0.153,0.395,289.286987,39.626999,-9.487
2011/5/14 17:00,5.867,36.35,8.86,9.45,13.06,12.56,0.149,0.149,608.56,213.1172,1421.20145,342.8,31.16,4.823,1.878,-0.068,1.791,0.009,0.226,0.422,0.153,0.394,273.522003,16.177,-8.768
2011/5/14 18:00,3.799,58.63,9.96,10.45,8.78,8.55,0.107,0.108,608.14,212.9539,1628.2453,400.7,32.44,5.074,1.878,-0.068,1.791,0.009,0.228,0.422,0.153,0.395,229.791,38.227001,-7.524
2011/5/14 19:00,3.001,49.7,10.51,10.87,7.898,7.735,0.1,0.101,608.17,213.1172,1213.40812,255.3,29.78,5.37,1.867,-0.057,1.791,0.008,0.23,0.422,0.153,0.394,138.037994,25.08,-4.714
2011/5/14 20:00,2.143,348.8,10.92,11.07,6.94,6.842,0.091,0.09,608.25,212.9539,764.09486,104.3,25.2,5.656,1.878,-0.068,1.791,0.008,0.232,0.422,0.153,0.394,77.231003,12.924,-2.583
2011/5/14 21:00,5.621,343,10.46,10.51,6.397,6.336,0.081,0.08,608.72,213.1172,382.04743,5.385,18.68,5.942,1.878,-0.068,1.791,0.007,0.234,0.422,0.153,0.394,41.758999,49.841,-1.611
2011/5/14 22:00,1.826,300.6,7.786,7.499,10.14,10.21,0.107,0.105,609.19,213.2806,0.0712006,-105.5,12.42,6.195,1.878,-0.068,1.791,0.007,0.236,0.422,0.153,0.395,-16.523001,19.697001,0.482
2011/5/14 23:00,3.129,299.8,5.343,5.103,8.84,8.86,0.079,0.078,609.96,213.2806,0,-105.4,8.8,6.423,1.895,-0.062,1.797,0.006,0.237,0.422,0.153,0.395,-16.35,4.604,0.656
2011/5/15 00:00,3.022,282.7,3.682,3.207,10.91,11.09,0.087,0.085,610.81,213.1172,0,-107,5.773,6.578,1.906,-0.062,1.797,0.006,0.237,0.422,0.153,0.395,-27.861,4.727,0.726
2011/5/15 01:00,0.39,199.1,3.887,2.994,9.55,10.11,0.077,0.076,611.55,213.2806,0,-93.9,2.525,6.659,1.929,-0.05,1.799,0.006,0.237,0.422,0.153,0.394,-0.527,-3.749,-0.132
2011/5/15 02:00,1.89,303.7,1.89,1.148,11.54,12.02,0.081,0.08,611.94,213.2806,0,-91.6,1.096,6.659,1.961,-0.05,1.799,0.005,0.237,0.423,0.153,0.394,-16.097,0.174,0.502
2011/5/15 03:00,1.097,271.2,0.528,-0.514,13.51,14.11,0.086,0.083,612.23,213.2806,0,-85.9,-1.055,6.604,1.984,-0.049,1.789,0.005,0.235,0.422,0.153,0.395,-16.93,1.024,0.516
2011/5/15 04:00,0.944,138.6,-0.239,-1.408,13.42,14.9,0.08,0.082,612.31,213.2806,0,-80.8,-2.727,6.518,2.017,-0.06,1.8,0.005,0.234,0.423,0.153,0.395,8.707,-10.748,-0.361
2011/5/15 05:00,1.555,136.3,-2.287,-3.483,12.82,14.18,0.066,0.067,612.45,213.2806,0,-77.81,-4.21,6.367,2.042,-0.057,1.804,0.004,0.233,0.423,0.154,0.395,5.925,2.608,-0.147
2011/5/15 06:00,1.5,142.6,-2.544,-4.295,12.38,13.98,0.063,0.062,612.77,213.2806,0,-76.46,-5.498,6.193,2.067,-0.054,1.785,0.004,0.231,0.424,0.154,0.395,-4.422,-1.01,0.053
2011/5/15 07:00,1.474,150.3,-5.177,-6.363,13.75,15.18,0.057,0.058,613.26,213.2806,0,-75.62,-6.572,6.002,2.094,-0.048,1.791,0.004,0.229,0.424,0.154,0.394,-4.355,4.512,0.193
2011/5/15 08:00,1.836,133.9,-5.748,-6.86,15.2,17.05,0.061,0.062,614.06,213.2806,5.4449722,-72.26,-7.251,5.788,2.122,-0.043,1.797,0.004,0.228,0.424,0.154,0.395,20.195999,-2.796,-0.668
2011/5/15 09:00,1.114,130.3,-3.997,-3.918,14.12,14.22,0.064,0.065,614.64,213.4441,400.40969,52.95,-5.531,5.554,2.131,-0.055,1.784,0.004,0.226,0.424,0.154,0.395,-5.436,-0.704,-0.387
2011/5/15 10:00,0.312,82.3,3.237,3.364,12.89,12.71,0.1,0.099,615.23,213.2806,825.55222,179,-2.086,5.314,2.156,-0.05,1.788,0.006,0.225,0.424,0.154,0.394,29.882999,-5.464,-1.733
2011/5/15 11:00,0.945,341.9,4.742,4.714,12.21,11.95,0.104,0.102,615.57,213.1172,1254.06741,307.6,8.14,5.059,2.165,-0.062,1.787,0.007,0.223,0.423,0.154,0.395,73.308998,75.111,-2.637
2011/5/15 12:00,1.328,67.74,5.823,6.076,8.8,8.65,0.081,0.081,615.5,213.2806,1635.7401,420,16.71,4.823,2.17,-0.067,1.781,0.008,0.222,0.424,0.154,0.394,129.013,29.757999,-3.904
2011/5/15 13:00,2.365,307.9,7.16,7.427,7.684,7.578,0.078,0.078,615.28,212.9539,1868.0789,480.3,23.61,4.637,2.181,-0.068,1.781,0.009,0.221,0.424,0.154,0.395,189.160995,47.691002,-6.212
2011/5/15 14:00,3.925,8.03,8.19,8.51,6.126,6.042,0.067,0.067,614.81,213.1172,1978.6272,495.9,28.8,4.517,2.181,-0.068,1.781,0.009,0.221,0.424,0.154,0.395,284.47699,41.379002,-9.314
2011/5/15 15:00,3.719,15.57,9.22,9.58,5.121,5.071,0.06,0.061,614.29,212.9539,2025.4697,494,32.57,4.473,2.192,-0.068,1.791,0.009,0.221,0.424,0.154,0.394,246.764008,38.980999,-7.872
2011/5/15 16:00,4.363,28.33,10.31,10.83,4.208,4.185,0.053,0.054,613.68,213.1172,2029.2171,500.8,34.57,4.539,2.181,-0.068,1.791,0.009,0.222,0.424,0.154,0.395,255.214996,38.84,-8.248
2011/5/15 17:00,3.173,358.6,11.33,11.68,3.688,3.696,0.049,0.051,612.93,213.1172,1899.9318,463.8,35.13,4.681,2.17,-0.057,1.791,0.009,0.224,0.424,0.154,0.394,265.067993,53.117001,-8.779
2011/5/15 18:00,2.888,7.222,11.8,12.04,3.385,3.386,0.047,0.048,612.46,212.9539,1594.5187,358.7,33.51,4.899,2.17,-0.057,1.791,0.008,0.226,0.424,0.154,0.395,199.074997,44.332001,-6.548
2011/5/15 19:00,3.385,304.4,12.36,12.71,3.358,3.325,0.048,0.049,612.2,213.1172,1185.67736,225.3,29.95,5.173,2.159,-0.068,1.791,0.008,0.228,0.424,0.154,0.395,148.358002,35.060001,-4.928
2011/5/15 20:00,2.878,344.7,12.01,12.1,3.47,3.474,0.049,0.049,612.21,213.1172,664.41402,58.15,24.45,5.48,2.148,-0.068,1.791,0.007,0.231,0.423,0.154,0.395,89.744003,23.042,-3.042
2011/5/15 21:00,2.169,356.3,9.97,9.83,5.665,5.71,0.069,0.069,612.34,213.1172,74.161046,-110,15.55,5.788,2.148,-0.057,1.791,0.007,0.233,0.423,0.155,0.394,2.782,2.511,-0.049
2011/5/15 22:00,1.029,54.77,7.005,6.416,8.34,8.85,0.083,0.085,612.68,213.1172,0,-110.2,9.82,6.092,2.143,-0.062,1.797,0.006,0.234,0.424,0.154,0.395,-6.701,-9.084,0.221
2011/5/15 23:00,1.31,145.9,5.938,5.203,8.24,8.95,0.076,0.079,613.1,213.2806,0,-99.3,5.718,6.313,2.144,-0.062,1.787,0.006,0.235,0.424,0.154,0.394,-32.632,10.301,1.264
2011/5/16 00:00,1.577,145.9,3.166,1.941,9.28,10.2,0.071,0.072,613.53,213.2806,0,-94.8,3.002,6.471,2.156,-0.05,1.788,0.005,0.235,0.424,0.154,0.395,-21.413,2.036,0.68
2011/5/16 01:00,2.12,118.7,2.337,1.662,7.831,8.27,0.057,0.057,613.83,213.2806,0,-92.8,1.009,6.526,2.156,-0.05,1.788,0.005,0.235,0.424,0.155,0.394,-6.995,0.678,0.245
2011/5/16 02:00,1.447,149.1,1.18,0.283,8.42,8.93,0.056,0.056,614.1,213.2806,0,-85.1,-0.763,6.516,2.179,-0.049,1.789,0.005,0.234,0.424,0.155,0.394,-5.676,4.735,0.152
2011/5/16 03:00,0.91,134.5,-0.017,-0.771,10.16,10.17,0.062,0.059,614.38,213.2806,0,-79.33,-2.277,6.444,2.183,-0.045,1.794,0.004,0.233,0.424,0.155,0.395,-1.731,-9.453,0.039
2011/5/16 04:00,0.876,137,-1.413,-2.626,12.25,13.73,0.067,0.069,614.65,213.2806,0,-74.36,-3.687,6.319,2.212,-0.049,1.779,0.004,0.232,0.424,0.155,0.395,-18.143,16.740999,0.73
2011/5/16 05:00,0.816,102.7,-2.059,-3.335,15.63,16.75,0.08,0.078,614.76,213.2806,0,-70.9,-4.736,6.171,2.24,-0.054,1.785,0.004,0.231,0.424,0.155,0.394,10.388,-37.925999,-0.05
2011/5/16 06:00,0.648,159.8,-3.155,-4.422,17.45,22.5,0.084,0.098,615.08,213.2806,0,-67.57,-5.617,5.976,2.264,-0.051,1.788,0.004,0.229,0.424,0.155,0.395,-15.863,1.106,0.028
2011/5/16 07:00,1.718,149.6,-5.356,-7.058,14.07,16.37,0.058,0.059,615.55,213.2806,0,-65.51,-6.237,5.781,2.268,-0.048,1.791,0.004,0.227,0.425,0.155,0.395,-11.907,6.358,0.398
2011/5/16 08:00,1.5,147.4,-6.649,-7.613,17.89,19,0.066,0.066,616.05,213.2806,8.5103454,-62.2,-6.903,5.568,2.296,-0.042,1.797,0.004,0.225,0.425,0.155,0.394,-5.717,-2.538,0.173
2011/5/16 09:00,1.651,146.3,-2.856,-2.896,15.25,15.35,0.076,0.076,616.65,213.4441,385.23272,57.32,-4.791,5.335,2.305,-0.054,1.785,0.004,0.224,0.424,0.155,0.395,-33.173,-4.57,-0.006
2011/5/16 10:00,0.313,342.2,4.79,4.798,12.78,12.62,0.11,0.109,617.12,213.2806,804.37941,181.6,-1.045,5.095,2.319,-0.05,1.788,0.005,0.223,0.425,0.155,0.395,37.307999,5.468,-1.061
2011/5/16 11:00,0.9,350.6,6.781,6.707,18.56,18.3,0.183,0.179,617.36,213.1172,1220.71555,310,9.23,4.851,2.317,-0.062,1.776,0.007,0.221,0.425,0.155,0.395,89.150002,23.464001,-2.987
2011/5/16 12:00,1.383,313.2,8.4,8.69,12.09,11.8,0.133,0.132,617.28,213.1172,1594.5187,420.8,17.84,4.637,2.322,-0.057,1.781,0.008,0.221,0.424,0.155,0.394,147.181,46.546001,-4.813
2011/5/16 13:00,3.262,19.92,9.25,9.53,10.3,10.08,0.12,0.12,617.12,213.1172,1853.0893,490.8,24.62,4.462,2.332,-0.057,1.781,0.009,0.22,0.425,0.155,0.394,211.914001,34.495998,-6.481
2011/5/16 14:00,2.615,40.84,10.02,10.31,9.74,9.56,0.12,0.12,616.72,212.9539,1439.75108,346.3,27.17,4.364,2.322,-0.057,1.781,0.009,0.219,0.425,0.155,0.395,176.149002,30.951,-5.974
2011/5/16 15:00,2.382,225,11.31,11.97,8.8,8.53,0.118,0.119,616.09,213.1172,1573.908,414.4,26.84,4.342,2.322,-0.057,1.781,0.008,0.22,0.425,0.155,0.394,187.520996,40.346001,-6.38
2011/5/16 16:00,2.313,271.3,12.56,13.29,7.519,7.257,0.109,0.111,615.4,213.1172,2047.9541,526.8,33.32,4.408,2.311,-0.057,1.781,0.009,0.222,0.424,0.155,0.395,241.257996,67.788002,-7.901
2011/5/16 17:00,2.068,156.5,12.91,13.43,6.63,6.503,0.099,0.1,614.85,213.1172,1989.8694,505.1,35.59,4.561,2.3,-0.057,1.781,0.009,0.223,0.424,0.155,0.395,177.169998,50.487,-6.422
2011/5/16 18:00,3.219,331.9,13.95,14.29,5.873,5.784,0.093,0.094,614.22,212.9539,2044.2067,551.6,36.87,4.757,2.289,-0.057,1.781,0.009,0.226,0.424,0.155,0.395,235.082993,54.903,-7.643
2011/5/16 19:00,3.405,45.22,13.25,13.56,6.65,6.55,0.101,0.102,614.02,212.9539,947.15535,183.8,32.06,5.02,2.278,-0.057,1.781,0.008,0.227,0.424,0.156,0.395,170.695999,25.938999,-5.628
2011/5/16 20:00,3.186,83.3,12.62,12.86,7.055,6.966,0.103,0.103,613.76,212.9539,341.57551,-14.41,25.59,5.337,2.267,-0.057,1.781,0.007,0.229,0.424,0.155,0.394,73.079002,15.968,-2.379
2011/5/16 21:00,3.056,52.21,12.44,12.51,6.151,6.123,0.089,0.089,613.61,213.1172,349.07031,-4.783,19.71,5.678,2.257,-0.057,1.781,0.007,0.231,0.424,0.155,0.394,33.127998,13.428,-1.208
